MountedCourseId,EnrollmentOption,Level,Semester,AcademicYear,ProgramId,AssignedBy,Date,CourseName,CourseCode,AssignedTo,Specialization,Category,Scoring,Credit,State,Deleted
ee5bf21a-838e-49d5-bd51-3f1e73fdb318,REGULAR,100,SEMESTER 2,2015/2016,92,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:55,INTRO. TO FRENCH II,UENR 106,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
2e495980-f0fc-4ecb-8c0d-276c622a33a8,REGULAR,100,SEMESTER 2,2015/2016,92,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:55,GHANAIAN AND AFRICAN STUDIES,UENR 110,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
305d9db9-65f4-442a-a715-c5618528892e,REGULAR,100,SEMESTER 2,2015/2016,92,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:55,STATISTICS I,STAT 100,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
1a616d41-8c60-4450-b159-8e2784efea3b,REGULAR,100,SEMESTER 2,2015/2016,92,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:55,FUNDAMENTALS OF FOOD SCIENCE AND TECHNOLOGY,HSPM 102,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
ae535c84-dcf6-4d67-8a6c-d80653dc0c82,REGULAR,100,SEMESTER 2,2015/2016,92,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:55,HOSPITALITY OPERATIONS MANAGEMENT,HSPM 104,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
396a577c-f5f2-40b6-adba-8a7d88e6f366,REGULAR,100,SEMESTER 2,2015/2016,92,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:55,CULNARY OPERATIONS 1,HSPM 106,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
373df430-cafd-4234-a499-4ed293bb2a45,REGULAR,100,SEMESTER 2,2015/2016,92,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:55,RESTAURANT AND FOOD SERVICE OPERATIONS 1,HSPM 108,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
2837959a-c304-4fbf-b813-5607f3d048d3,REGULAR,200,SEMESTER 2,2015/2016,92,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:55,FRONT OFFICE MANAGEMENT,HSPM 208,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
51ca6dd3-4ad4-4523-ae4d-e479511cb7b9,REGULAR,200,SEMESTER 2,2015/2016,92,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:55,HOSPITALITY AND TOURISM ACCOUNTING,HSPM 212,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
e18e2879-32b4-43ef-9045-076c8c061808,REGULAR,200,SEMESTER 2,2015/2016,92,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:55,FRENCH FOR GENERAL COMMUNICATION II,UENR 204,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
79a631eb-b4d7-45b0-85bf-bc61af7e6e68,REGULAR,200,SEMESTER 2,2015/2016,92,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:55,"SCIENCE, TECHNOLOGY , SOCIETY",UENR 202,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
cda61c00-6ef0-4a79-a97a-0b895252a8dc,REGULAR,200,SEMESTER 2,2014/2015,107,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:55,NUMERICAL ANALYSIS AND COMPUTATION I,MATH 214,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
170b71f3-81e7-48af-a9b2-51b5c2e85332,REGULAR,200,SEMESTER 2,2014/2015,107,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:55,COMPUTER ORGANIZATION AND ARCHITECTURE,COMP 202,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
809eabd9-3ad6-4650-a414-a640dc5ebecc,REGULAR,200,SEMESTER 2,2014/2015,107,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:55,ADVANCED DATABASE SYSTEM,COMP 204,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
97c12955-e867-4137-adab-a3b3ecfc7f94,REGULAR,200,SEMESTER 2,2014/2015,107,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:55,PROGRAMMING WITH VISUAL BASIC.NET I,COMP 206,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
e4b02104-97f0-46e4-9922-915c30e9d847,REGULAR,200,SEMESTER 2,2014/2015,107,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,SOFTWARE ENGINEERING,COMP 208,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
b09766da-f974-431c-ab29-2466987f78fc,REGULAR,200,SEMESTER 2,2014/2015,107,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,"SCIENCE, TECHNOLOGY , SOCIETY",UENR 202,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
eccb7d4c-87a2-4202-915b-09eb0f8e5822,REGULAR,200,SEMESTER 2,2014/2015,107,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,FRENCH FOR GENERAL COMMUNICATION II,UENR 204,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
2c080da9-59b8-4b35-9be2-ac7cf1a24009,REGULAR,100,SEMESTER 2,2014/2015,82,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,BASIC ELECTRONICS,CENG 102,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
a87fbb78-da39-4304-9dec-90ae217ce646,REGULAR,200,SEMESTER 2,2014/2015,81,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,FRENCH FOR GENERAL COMMUNICATION II,UENR 204,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
1f64f97c-10cb-46b6-b803-58e8f15ac300,REGULAR,200,SEMESTER 2,2014/2015,81,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,ELECTRICAL MEASUREMENTS AND INSTRUMENTATION ,ELNG 202,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
cce4650b-240c-4580-bb2e-3785d0dbf989,REGULAR,200,SEMESTER 2,2014/2015,81,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,MATLAB AND LAB VIEW FOR ELECTRICAL AND ELECTRONIC ENGINEERING,ELNG 204,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
223d7b9b-720a-48ac-af0e-70e461402337,REGULAR,200,SEMESTER 2,2014/2015,81,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,"SCIENCE, TECHNOLOGY , SOCIETY",UENR 202,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
fdbd978b-b7d8-484d-9823-05dee94c9787,REGULAR,200,SEMESTER 2,2014/2015,82,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,APPLIED GEOPHYSICS,EENG 254,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
5189eeb8-b579-4c8e-a87c-77c26e2fa59b,REGULAR,200,SEMESTER 2,2014/2015,81,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,ELECTRICAL MACHINES III (INDUCTION MACHINES),ELNG 206,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
9a4a0e75-e89c-43f4-8dcb-f456ea97d488,REGULAR,200,SEMESTER 2,2014/2015,81,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,ELECTROMAGNETIC FIELD THEORY,ELNG 208,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
aa0c10bc-6a61-4d34-9c44-0378797ec2b9,REGULAR,200,SEMESTER 2,2014/2015,81,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,DIGITAL LOGIC DESIGN,CENG 206,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
2ab8ab96-db67-41ce-98c0-f41aafa15c8d,REGULAR,200,SEMESTER 2,2014/2015,81,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,DIFFERENTIAL EQUATIONS AND APPLICATIONS,MATH 204,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
ec7e6d59-0b0c-4973-87a7-eeaa551916cd,REGULAR,200,SEMESTER 1,2016/2017,108,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,PROBABILITY II,STAT 203,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
4fbc72d4-09af-41a3-b1c8-d133fef84f07,REGULAR,200,SEMESTER 1,2016/2017,108,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,ELEMENTS OF ECONOMICS I,ECONS 201,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
c621fd87-e8ea-47ed-8bf4-da8983422333,REGULAR,200,SEMESTER 1,2016/2017,108,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,ANALYTICAL READING AND REASONING,UENR 201,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
8a2ba8e7-c98e-40e2-80d0-89a3cd11b0d4,REGULAR,200,SEMESTER 1,2016/2017,108,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,HISTORY OF MATHEMATICS,MATH 211,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,1,0,FALSE
59e9ee2e-4857-4563-bfc7-c521da963b27,REGULAR,200,SEMESTER 1,2016/2017,108,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,FRENCH FOR GENERAL COMMUNICATION I,UENR 203,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
37167351-4523-4283-aa2d-230141bb542c,REGULAR,200,SEMESTER 1,2016/2017,108,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,ANALYSIS I,MATH 203,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
1c325b75-f200-45a9-864a-7ff80e1ea367,REGULAR,200,SEMESTER 1,2016/2017,108,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,LINEAR ALGEBRA,MATH 201,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
26d6f002-60fd-4458-873f-26d54677d582,REGULAR,200,SEMESTER 1,2016/2017,108,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,ENVIRONMENTAL STATISTICS,STAT 201,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
bb00e589-7c03-4f74-aa31-2538eb4c1865,REGULAR,100,SEMESTER 2,2017/2018,89,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,INTRO. TO FRENCH II,UENR 106,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
df49e68e-1ec1-4e6f-adb9-9244d89d551a,REGULAR,100,SEMESTER 2,2017/2018,89,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,INTRODUCTION TO SOCIOLOGY,ENTR 102,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
ac50cb6d-feb2-48f4-ab26-03afbd7fbefa,REGULAR,100,SEMESTER 2,2017/2018,89,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,PRINCIPLES OF MICRO ECONOMICS,ENTR 106,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
802e989d-e596-46c9-af08-7e31010c7e10,REGULAR,100,SEMESTER 2,2017/2018,89,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,INTRODUCTION TO HUMAN RESOURCE MANAGEMENT,ENTR 104,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
ddd4a8f7-705d-41b0-b364-ee98fd4f0eb6,REGULAR,100,SEMESTER 2,2017/2018,89,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,PRINCIPLES OF MANAGEMENT,ENTR 108,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
ae1b6da6-03ae-434e-ae02-739e17eade26,REGULAR,100,SEMESTER 2,2017/2018,89,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,"CREATIVITY, INNOVATION AND ENTREPRENEURSHIP",ENTR 114,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
2b24242a-eb2c-4c9c-bb1a-5b26c113731c,REGULAR,100,SEMESTER 2,2017/2018,89,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,PRINCIPLES OF MARKETING,ENTR 112,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
5ecc76f6-d6a8-4309-bb84-6b332acf2892,REGULAR,100,SEMESTER 2,2018/2019,87,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,ACADEMIC WRITING AND COMMUNICATION SKILLS II,UENR 102,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
1b1879a0-d6e5-4442-b368-990e781ae7fc,REGULAR,100,SEMESTER 2,2018/2019,87,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,GEOGRAPHIC INFORMATION SYSTEM I,DGIS 104,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
2dee5579-e1a0-4469-b718-bf8493c57913,REGULAR,100,SEMESTER 2,2018/2019,87,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,INTRODUCTION TO THE EARTH SCIENCES,CCSD 100,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
79d02e7e-5517-4ebb-be02-9c30059d900b,REGULAR,100,SEMESTER 2,2018/2019,87,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,INTRODUCTION TO SURVEY AND MAPPING,DGIS 102,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
67717e8f-e72e-4807-8620-bef8526f61fd,REGULAR,100,SEMESTER 2,2018/2019,93,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,FIRE AND DISASTER INVESTIGATION,FIDM 114,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
415a9a6c-c71e-42d6-aeb9-17f3ab41e45d,REGULAR,100,SEMESTER 2,2018/2019,93,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,HUMAN RESOURCE MANAGEMENT AND PRACTICES,FIDM 118,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
d3352e5b-6ad7-4a37-bf05-cb56ea53b159,REGULAR,100,SEMESTER 2,2018/2019,93,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,FIRE AND SAFETY BUILDING DESIGN,FIDM 112,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
c49f33ed-36cd-4665-959a-4b56b3e7b4af,REGULAR,100,SEMESTER 2,2018/2019,93,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,OCCUPATIONAL HEALTH AND SAFETY MANAGEMENT,FIDM 116,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
47734867-6919-46e9-ad89-e0f53ef330f8,REGULAR,100,SEMESTER 2,2018/2019,93,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,INTRODUCTION TO HAZARDS AND DISASTERS,FIDM 106,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
bc3de092-7d25-4b96-bdd8-ff99dfc7039e,REGULAR,100,SEMESTER 2,2018/2019,93,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,COMMUNITY FIRE SAFETY,FIDM 104,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
9ecf3ca5-fef8-44fc-841a-5dda4291c580,REGULAR,100,SEMESTER 2,2018/2019,87,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,INTRODUCTION TO SATELLITES AND RADARS,DGIS 106,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
8b02aa8b-f578-4391-ac65-670b67544aa7,REGULAR,100,SEMESTER 2,2018/2019,87,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,STATISTICS FOR GEOSCIENTISTS,DGIS 108,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
adb4fc8b-7efb-4a13-a0ee-7707b0ab1abb,REGULAR,100,SEMESTER 2,2018/2019,87,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,GENERAL MATHEMATICS I,MATH 100,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
eca45804-e2d2-4c04-a152-fd7120e40e41,REGULAR,100,SEMESTER 2,2018/2019,87,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,INTRO. TO FRENCH II,UENR 106,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
5b188148-7891-4412-ab92-a2451d17ea34,REGULAR,100,SEMESTER 2,2018/2019,96,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,HOUSEKEEPING OPERATIONS,DHSM 106,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
f994f414-abdf-4e7c-a0e2-17dc498e6392,REGULAR,100,SEMESTER 2,2018/2019,96,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,CULINARY OPERATIONS,DHSM 108,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
049287c8-2a0e-4d39-9b6b-5a167e52ecb6,REGULAR,100,SEMESTER 2,2018/2019,96,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,INTRO. TO FRENCH II,UENR 106,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
7b61646f-2068-4baf-bf7d-eda7cbbc8a7c,REGULAR,100,SEMESTER 2,2018/2019,96,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,PRACTICUUM,DHSM 112,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
5e06dcde-e5cd-4f4a-bc48-add0dd412c67,REGULAR,100,SEMESTER 2,2018/2019,96,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,RESTAURANT OPERATIONS,DHSM 104,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
15662248-2033-4c6a-bfd7-a7bff5ffe9fc,REGULAR,100,SEMESTER 2,2018/2019,96,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,FRONT OFFICE OPERATIONS,DHSM 102,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
8feeac75-1188-4450-8d15-7c19e002e98b,REGULAR,100,SEMESTER 2,2018/2019,96,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,ACADEMIC WRITING AND COMMUNICATION SKILLS II,UENR 102,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
4dbdd530-3842-4fe3-8c82-69255d6d0a92,REGULAR,100,SEMESTER 2,2019/2020,89,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,"CREATIVITY, INNOVATION AND ENTREPRENEURSHIP",ENTR 114,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
febdb3d3-5da3-41df-a44f-b624c253666a,REGULAR,300,SEMESTER 1,2020/2021,84,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,DYNAMICS OF MACHINERY,MECH 383,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
347824e3-2756-4da5-85b8-61302cb7f0a8,REGULAR,300,SEMESTER 1,2020/2021,84,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,MACHINE ELEMENTS DESIGN I,MECH 361,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
f5e1cabd-9a64-480f-aa33-db452e830489,REGULAR,300,SEMESTER 1,2020/2021,84,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,NUMERICAL METHEDS FOR ENGINEERS,MATH 305,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
83ceb3e5-61e1-45ab-84c6-c41f26c38878,REGULAR,300,SEMESTER 1,2020/2021,84,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,MECHANICAL ENGINEERING LABORATORY III,MECH 353,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
d84adea5-28e9-46e5-8fb3-34af47773a62,REGULAR,300,SEMESTER 1,2020/2021,84,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,PROBABILITY AND STATISTICS FOR ENGINEERS,STAT 309,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
06645c01-7e94-4c09-a3ef-4da18d0d9106,REGULAR,300,SEMESTER 1,2020/2021,84,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,ORAL FRENCH FOR GENERAL COMMUNICATION,UENR 301,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
0f584061-5dce-43bb-870a-848340be2976,REGULAR,300,SEMESTER 1,2020/2021,84,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,FLUID MECHANICS AND APPLICATIONS,MECH 371,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
3ae826f3-655e-499d-bd39-63dd4a30e29e,REGULAR,300,SEMESTER 1,2020/2021,84,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,THERMODYNAMICS II,MECH 375,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
06e92755-3dc7-4727-b0c7-be52868f219d,REGULAR,100,SEMESTER 1,2018/2019,100,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,STATISTICAL METHODS I,STAT 063,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
460fc137-9c54-46b9-9494-05eaf4fdfbe0,REGULAR,100,SEMESTER 1,2018/2019,100,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,COMPUTER LITERACY AND INFORMATION TECHNOLOGY,UENR 103,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
1bba7eea-e7d7-4a0c-8c2b-08bfb853bce9,REGULAR,100,SEMESTER 1,2018/2019,100,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,"INSURANCE, LEGAL AND REGULATORY",INSU 063,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
36afd335-2c47-4a9a-a83d-8926e09275d5,REGULAR,100,SEMESTER 1,2018/2019,100,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,GENERAL INSURANCE BUSINESS,INSU 061,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
ac5e619c-dcf9-4856-b630-d7c71534d82e,REGULAR,200,SEMESTER 1,2018/2019,99,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,WEB ENGINEERING,DINT 203,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
a0f5695a-fc9b-432c-b8f5-e7fa3be48e38,REGULAR,200,SEMESTER 1,2018/2019,99,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,MULTI-MEDIA TECHNOLOGIES,DINT 205,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
cb0f216a-02ab-4529-b192-d83e1395cf69,REGULAR,200,SEMESTER 1,2018/2019,99,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,PROGRAMMING WITH VB. NET,DCSC 209,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
e1912697-b1ad-4510-b526-b9af82be5b4e,REGULAR,200,SEMESTER 1,2018/2019,99,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,OPERATING SYSTEMS,DCSC 211,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
e5dacc54-5f01-4f61-bb8a-1b37cd629246,REGULAR,200,SEMESTER 1,2018/2019,99,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,COMPUTER NETWORKING,DCSC 201,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
2bc3434a-4b2a-4264-834e-dc12940c93b0,REGULAR,200,SEMESTER 1,2018/2019,99,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,DATA STRUCTURES AND ALGORITHMS,DCSC 203,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,3,0,FALSE
8e41c1e1-2fe7-4e46-aeb9-6220818a22fb,REGULAR,200,SEMESTER 1,2018/2019,99,52a4b671-0311-4e43-8e1e-8948e7cb8aae,9/1/2021 10:56,ANALYTICAL READING AND REASONING,UENR 201,52a4b671-0311-4e43-8e1e-8948e7cb8aae,,CORE,TRUE,2,0,FALSE
